Enemy_CS (1),Killed,Enemy_AssaultCube (2),20240411_052619
Enemy_Xonotic (1),Killed,Enemy_OW (1),20240411_052619
Enemy_OW (2),Killed,Enemy_Xonotic,20240411_052619
Enemy_AssaultCube,Killed,Enemy_CS (1),20240411_052619
Enemy_CS (2),Killed,Enemy_AssaultCube,20240411_052620
Enemy_AssaultCube (1),Killed,Enemy_CS (2),20240411_052620
Enemy_OW (2),Killed,Enemy_Xonotic (1),20240411_052620
Enemy_CS,Killed,Enemy_AssaultCube (1),20240411_052621
Enemy_OW,Killed,Enemy_Xonotic (2),20240411_052621
Enemy_CS,Killed,Enemy_OW,20240411_052630
Enemy_Xonotic,Killed,Enemy_OW (2),20240411_052631
Enemy_OW (1),Killed,Enemy_Xonotic,20240411_052631
Enemy_Xonotic (2),Killed,Enemy_OW (1),20240411_052633
Enemy_AssaultCube (2),Killed,Enemy_CS,20240411_052633
Enemy_AssaultCube (2),Killed,Enemy_CS (1),20240411_052636
Enemy_CS (2),Killed,Enemy_AssaultCube (2),20240411_052637
Enemy_AssaultCube (1),Killed,Enemy_CS (2),20240411_052638
Enemy_Xonotic (2),Killed,Enemy_AssaultCube,20240411_052638
Enemy_Xonotic (2),Killed,Enemy_AssaultCube (1),20240411_052639
Enemy_Xonotic (1),Killed,Enemy_OW,20240411_052644
Enemy_OW (2),Killed,Enemy_Xonotic,20240411_052644
Enemy_CS,Killed,Enemy_Xonotic (1),20240411_052645
Enemy_OW (2),Killed,Enemy_Xonotic (2),20240411_052647
Enemy_CS,Killed,Enemy_OW (2),20240411_052649
Enemy_OW (1),Killed,Enemy_CS (1),20240411_052651
Enemy_AssaultCube,Killed,Enemy_CS,20240411_052652
Enemy_AssaultCube (2),Killed,Enemy_OW (1),20240411_052652
Enemy_AssaultCube (1),Killed,Enemy_CS (2),20240411_052653
Enemy_AssaultCube,Killed,Enemy_Xonotic,20240411_052656
Enemy_AssaultCube (2),Killed,Enemy_Xonotic (1),20240411_052657
Enemy_OW,Killed,Enemy_AssaultCube (2),20240411_052658
Enemy_AssaultCube (1),Killed,Enemy_OW,20240411_052658
Enemy_OW (2),Killed,Enemy_Xonotic (2),20240411_052700
Enemy_OW (2),Killed,Enemy_AssaultCube (1),20240411_052705
Enemy_OW (2),Killed,Enemy_AssaultCube,20240411_052705
Enemy_Xonotic,Killed,Enemy_OW (2),20240411_052708
Enemy_Xonotic,Killed,Enemy_OW (1),20240411_052710
Enemy_OW,Killed,Enemy_Xonotic,20240411_052711
Enemy_Xonotic (1),Killed,Enemy_OW,20240411_052712
Enemy_Xonotic (1),Killed,Enemy_CS (2),20240411_052713
Enemy_Xonotic (1),Killed,Enemy_CS,20240411_052713
Enemy_CS (1),Killed,Enemy_AssaultCube (2),20240411_052715
Enemy_Xonotic (2),Killed,Enemy_CS (1),20240411_052717
Enemy_AssaultCube,Killed,Enemy_Xonotic (2),20240411_052720
Enemy_AssaultCube,Killed,Enemy_Xonotic (1),20240411_052722
Enemy_OW,Killed,Enemy_Xonotic,20240411_052723
Enemy_AssaultCube,Killed,Enemy_OW (2),20240411_052724
Enemy_AssaultCube (1),Killed,Enemy_OW (1),20240411_052725
Enemy_OW,Killed,Enemy_AssaultCube,20240411_052725
Enemy_OW,Killed,Enemy_AssaultCube (1),20240411_052726
Enemy_CS,Killed,Enemy_AssaultCube (2),20240411_052729
Enemy_Xonotic (2),Killed,Enemy_OW,20240411_052733
Enemy_Xonotic,Killed,Enemy_CS,20240411_052735
Enemy_CS (1),Killed,Enemy_Xonotic (1),20240411_052736
Enemy_CS (1),Killed,Enemy_AssaultCube,20240411_052737
Enemy_AssaultCube (1),Killed,Enemy_CS (1),20240411_052738
Enemy_CS (2),Killed,Enemy_AssaultCube (1),20240411_052739
Enemy_CS (2),Killed,Enemy_Xonotic (2),20240411_052740
Enemy_Xonotic,Killed,Enemy_CS (2),20240411_052742
Enemy_OW (1),Killed,Enemy_Xonotic,20240411_052742
Enemy_AssaultCube (2),Killed,Enemy_OW (2),20240411_052743
Enemy_CS,Killed,Enemy_OW (1),20240411_052747
Enemy_OW,Killed,Enemy_Xonotic (1),20240411_052749
Enemy_CS (1),Killed,Enemy_AssaultCube,20240411_052750
Enemy_CS (1),Killed,Enemy_AssaultCube (2),20240411_052750
Enemy_AssaultCube (1),Killed,Enemy_CS,20240411_052750
Enemy_AssaultCube (1),Killed,Enemy_CS (1),20240411_052751
Enemy_AssaultCube (1),Killed,Enemy_OW,20240411_052751
Enemy_Xonotic (2),Killed,Enemy_AssaultCube (1),20240411_052755
Enemy_Xonotic,Killed,Enemy_OW (2),20240411_052758
Enemy_CS (2),Killed,Enemy_Xonotic (2),20240411_052800
Enemy_OW (1),Killed,Enemy_CS (2),20240411_052800
Enemy_OW (1),Killed,Enemy_Xonotic (1),20240411_052803
Enemy_Xonotic,Killed,Enemy_OW (1),20240411_052803
Enemy_CS,Killed,Enemy_AssaultCube (2),20240411_052805
Enemy_Xonotic,Killed,Enemy_OW,20240411_052806
Enemy_CS,Killed,Enemy_AssaultCube,20240411_052806
Enemy_CS (1),Killed,Enemy_Xonotic,20240411_052807
Enemy_AssaultCube (1),Killed,Enemy_CS (1),20240411_052808
Enemy_OW (2),Killed,Enemy_Xonotic (2),20240411_052813
Enemy_CS,Killed,Enemy_OW (2),20240411_052815
Enemy_CS,Killed,Enemy_AssaultCube (1),20240411_052816
Enemy_Xonotic (1),Killed,Enemy_OW (1),20240411_052816
Enemy_CS (2),Killed,Enemy_AssaultCube (2),20240411_052817
Enemy_AssaultCube,Killed,Enemy_CS,20240411_052818
Enemy_OW,Killed,Enemy_Xonotic (1),20240411_052818
Enemy_Xonotic,Killed,Enemy_OW,20240411_052819
Enemy_CS (1),Killed,Enemy_AssaultCube,20240411_052821
Enemy_Xonotic,Killed,Enemy_CS (2),20240411_052826
Enemy_OW (2),Killed,Enemy_Xonotic (2),20240411_052827
Enemy_OW (2),Killed,Enemy_CS (1),20240411_052827
Enemy_OW (2),Killed,Enemy_Xonotic,20240411_052829
Enemy_Xonotic (1),Killed,Enemy_OW (2),20240411_052831
Enemy_CS,Killed,Enemy_AssaultCube (1),20240411_052832
Enemy_Xonotic (1),Killed,Enemy_OW (1),20240411_052832
Enemy_AssaultCube (2),Killed,Enemy_CS,20240411_052833
Enemy_OW,Killed,Enemy_Xonotic (1),20240411_052834
Enemy_Xonotic (2),Killed,Enemy_OW,20240411_052839
Enemy_Xonotic (2),Killed,Enemy_AssaultCube (2),20240411_052840
Enemy_Xonotic,Killed,Enemy_AssaultCube,20240411_052841
Enemy_CS (2),Killed,Enemy_Xonotic,20240411_052844
Enemy_OW (2),Killed,Enemy_Xonotic (2),20240411_052845
Enemy_AssaultCube (1),Killed,Enemy_CS (2),20240411_052845
Enemy_OW (2),Killed,Enemy_Xonotic (1),20240411_052846
Enemy_OW (1),Killed,Enemy_AssaultCube (1),20240411_052846
Enemy_OW (1),Killed,Enemy_CS (1),20240411_052848
Enemy_OW,Killed,Enemy_CS,20240411_052851
Enemy_Xonotic,Killed,Enemy_OW,20240411_052856
Enemy_OW (1),Killed,Enemy_AssaultCube (2),20240411_052857
Enemy_AssaultCube,Killed,Enemy_OW (2),20240411_052857
Enemy_AssaultCube,Killed,Enemy_OW (1),20240411_052857
Enemy_AssaultCube (1),Killed,Enemy_CS (2),20240411_052859
Enemy_Xonotic (2),Killed,Enemy_AssaultCube,20240411_052901
Enemy_Xonotic (1),Killed,Enemy_AssaultCube (1),20240411_052901
Enemy_CS (1),Killed,Enemy_Xonotic (2),20240411_052904
Enemy_CS,Killed,Enemy_Xonotic (1),20240411_052905
Enemy_CS (1),Killed,Enemy_Xonotic,20240411_052907
Enemy_OW,Killed,Enemy_CS (1),20240411_052909
Enemy_CS (2),Killed,Enemy_AssaultCube (2),20240411_052914
Enemy_OW,Killed,Enemy_AssaultCube,20240411_052914
Enemy_CS (2),Killed,Enemy_AssaultCube (1),20240411_052915
Enemy_CS (2),Killed,Enemy_OW,20240411_052915
Enemy_OW (1),Killed,Enemy_CS,20240411_052915
Enemy_OW (2),Killed,Enemy_CS (2),20240411_052916
Enemy_Xonotic (1),Killed,Enemy_OW (2),20240411_052917
Enemy_Xonotic,Killed,Enemy_OW (1),20240411_052921
Enemy_AssaultCube (1),Killed,Enemy_CS (1),20240411_052927
Enemy_OW,Killed,Enemy_Xonotic (2),20240411_052928
Enemy_CS,Killed,Enemy_Xonotic (1),20240411_052928
Enemy_CS (2),Killed,Enemy_Xonotic,20240411_052932
Enemy_CS,Killed,Enemy_AssaultCube (2),20240411_052932
Enemy_AssaultCube,Killed,Enemy_CS (2),20240411_052933
Enemy_AssaultCube,Killed,Enemy_CS,20240411_052933
Enemy_OW,Killed,Enemy_AssaultCube,20240411_052937
Enemy_OW,Killed,Enemy_AssaultCube (1),20240411_052937
Enemy_CS (1),Killed,Enemy_OW (2),20240411_052939
Enemy_Xonotic (2),Killed,Enemy_OW (1),20240411_052941
Enemy_Xonotic (1),Killed,Enemy_CS (1),20240411_052943
Enemy_Xonotic,Killed,Enemy_OW,20240411_052943
Enemy_Xonotic (1),Killed,Enemy_AssaultCube (2),20240411_052947
Enemy_CS,Killed,Enemy_Xonotic (1),20240411_052948
Enemy_CS (2),Killed,Enemy_Xonotic,20240411_052949
Enemy_Xonotic (2),Killed,Enemy_CS,20240411_052951
Enemy_Xonotic (2),Killed,Enemy_CS (2),20240411_052951
Enemy_AssaultCube (1),Killed,Enemy_Xonotic (2),20240411_052953
