Enemy_Xonotic (2),Killed,Enemy_CS (1),20251226_072321
Enemy_AssaultCube (2),Killed,Enemy_Xonotic,20251226_072321
Enemy_AssaultCube,Killed,Enemy_Xonotic (2),20251226_072321
Enemy_CS (2),Killed,Enemy_Xonotic (1),20251226_072322
Enemy_OW (1),Killed,Enemy_CS,20251226_072322
Enemy_AssaultCube (2),Killed,Enemy_OW,20251226_072322
Enemy_AssaultCube,Killed,Enemy_OW (1),20251226_072323
Enemy_AssaultCube (1),Killed,Enemy_OW (2),20251226_072323
Enemy_Xonotic (1),Killed,Enemy_CS (1),20251226_072332
Enemy_Xonotic (2),Killed,Enemy_CS (2),20251226_072332
Enemy_Xonotic (1),Killed,Enemy_AssaultCube,20251226_072333
