Enemy_CS (1),Killed,Enemy_AssaultCube (1),20251225_232227
Enemy_Xonotic (2),Killed,Enemy_OW,20251225_232229
Enemy_OW (2),Killed,Enemy_Xonotic (1),20251225_232230
Enemy_AssaultCube,Killed,Enemy_Xonotic (2),20251225_232238
Enemy_AssaultCube,Killed,Enemy_Xonotic,20251225_232241
Enemy_AssaultCube (1),Killed,Enemy_Xonotic (1),20251225_232243
Enemy_AssaultCube,Killed,Enemy_OW (1),20251225_232245
Enemy_OW (2),Killed,Enemy_AssaultCube,20251225_232245
Enemy_CS (1),Killed,Enemy_AssaultCube (2),20251225_232246
Enemy_Xonotic (2),Killed,Enemy_AssaultCube (1),20251225_232249
Enemy_OW,Killed,Enemy_CS (1),20251225_232252
Enemy_CS (2),Killed,Enemy_OW,20251225_232253
Enemy_OW (2),Killed,Enemy_CS,20251225_232253
