CS,0,OW,0,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240416_184620
CS,0,OW,0,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240416_184640
CS,1,OW,0,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240416_184700
CS,30,OW,0,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240416_184720
CS,30,OW,18,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240416_184740
CS,30,OW,23,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240416_184800
CS,30,OW,50,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240416_184820
CS,30,OW,50,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240416_184840
CS,30,OW,50,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240416_184900
CS,30,OW,50,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240416_184920
CS,30,OW,50,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240416_184940
CS,42,OW,50,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240416_185000
CS,42,OW,50,AssaultCube,0,Xonotic,0,Modified_AssaultCube,6,Modified_Xonotic,7,20240416_185020
CS,49,OW,62,AssaultCube,0,Xonotic,0,Modified_AssaultCube,6,Modified_Xonotic,10,20240416_185040
CS,49,OW,67,AssaultCube,0,Xonotic,0,Modified_AssaultCube,6,Modified_Xonotic,20,20240416_185100
CS,49,OW,67,AssaultCube,0,Xonotic,0,Modified_AssaultCube,6,Modified_Xonotic,33,20240416_185120
CS,49,OW,67,AssaultCube,0,Xonotic,0,Modified_AssaultCube,6,Modified_Xonotic,33,20240416_185140
CS,50,OW,72,AssaultCube,0,Xonotic,0,Modified_AssaultCube,6,Modified_Xonotic,33,20240416_185200
CS,55,OW,72,AssaultCube,0,Xonotic,0,Modified_AssaultCube,6,Modified_Xonotic,41,20240416_185220
CS,60,OW,92,AssaultCube,0,Xonotic,0,Modified_AssaultCube,6,Modified_Xonotic,41,20240416_185240
CS,60,OW,96,AssaultCube,0,Xonotic,0,Modified_AssaultCube,6,Modified_Xonotic,43,20240416_185300
CS,83,OW,96,AssaultCube,0,Xonotic,0,Modified_AssaultCube,6,Modified_Xonotic,43,20240416_185320
CS,83,OW,96,AssaultCube,0,Xonotic,0,Modified_AssaultCube,6,Modified_Xonotic,48,20240416_185340
CS,83,OW,98,AssaultCube,0,Xonotic,0,Modified_AssaultCube,6,Modified_Xonotic,55,20240416_185400
CS,83,OW,126,AssaultCube,0,Xonotic,0,Modified_AssaultCube,6,Modified_Xonotic,55,20240416_185420
CS,84,OW,126,AssaultCube,0,Xonotic,0,Modified_AssaultCube,6,Modified_Xonotic,55,20240416_185440
CS,92,OW,143,AssaultCube,0,Xonotic,0,Modified_AssaultCube,6,Modified_Xonotic,55,20240416_185500
CS,92,OW,175,AssaultCube,0,Xonotic,0,Modified_AssaultCube,6,Modified_Xonotic,55,20240416_185520
CS,92,OW,175,AssaultCube,0,Xonotic,0,Modified_AssaultCube,7,Modified_Xonotic,55,20240416_185540
CS,92,OW,175,AssaultCube,0,Xonotic,0,Modified_AssaultCube,7,Modified_Xonotic,55,20240416_185600
CS,92,OW,175,AssaultCube,0,Xonotic,0,Modified_AssaultCube,7,Modified_Xonotic,55,20240416_185620
CS,92,OW,176,AssaultCube,0,Xonotic,0,Modified_AssaultCube,7,Modified_Xonotic,55,20240416_185640
CS,92,OW,176,AssaultCube,0,Xonotic,0,Modified_AssaultCube,7,Modified_Xonotic,55,20240416_185700
CS,92,OW,176,AssaultCube,0,Xonotic,0,Modified_AssaultCube,7,Modified_Xonotic,55,20240416_185720
CS,92,OW,176,AssaultCube,0,Xonotic,0,Modified_AssaultCube,8,Modified_Xonotic,55,20240416_185740
CS,92,OW,176,AssaultCube,0,Xonotic,0,Modified_AssaultCube,8,Modified_Xonotic,55,20240416_185800
CS,92,OW,216,AssaultCube,0,Xonotic,0,Modified_AssaultCube,8,Modified_Xonotic,55,20240416_185820
CS,92,OW,256,AssaultCube,0,Xonotic,0,Modified_AssaultCube,8,Modified_Xonotic,55,20240416_185840
CS,99,OW,273,AssaultCube,0,Xonotic,0,Modified_AssaultCube,8,Modified_Xonotic,55,20240416_185900
CS,104,OW,273,AssaultCube,0,Xonotic,0,Modified_AssaultCube,8,Modified_Xonotic,55,20240416_185920
CS,104,OW,292,AssaultCube,0,Xonotic,0,Modified_AssaultCube,8,Modified_Xonotic,55,20240416_185940
CS,104,OW,292,AssaultCube,0,Xonotic,0,Modified_AssaultCube,8,Modified_Xonotic,55,20240416_190000
CS,112,OW,292,AssaultCube,0,Xonotic,0,Modified_AssaultCube,8,Modified_Xonotic,55,20240416_190020
CS,112,OW,292,AssaultCube,0,Xonotic,0,Modified_AssaultCube,8,Modified_Xonotic,55,20240416_190040
CS,150,OW,292,AssaultCube,0,Xonotic,0,Modified_AssaultCube,12,Modified_Xonotic,55,20240416_190100
CS,158,OW,292,AssaultCube,0,Xonotic,0,Modified_AssaultCube,12,Modified_Xonotic,55,20240416_190120
CS,164,OW,292,AssaultCube,0,Xonotic,0,Modified_AssaultCube,12,Modified_Xonotic,55,20240416_190140
CS,165,OW,292,AssaultCube,0,Xonotic,0,Modified_AssaultCube,12,Modified_Xonotic,55,20240416_190200
CS,165,OW,292,AssaultCube,0,Xonotic,0,Modified_AssaultCube,12,Modified_Xonotic,58,20240416_190220
CS,165,OW,292,AssaultCube,0,Xonotic,0,Modified_AssaultCube,12,Modified_Xonotic,58,20240416_190240
CS,165,OW,292,AssaultCube,0,Xonotic,0,Modified_AssaultCube,12,Modified_Xonotic,74,20240416_190300
CS,165,OW,292,AssaultCube,0,Xonotic,0,Modified_AssaultCube,12,Modified_Xonotic,93,20240416_190320
CS,165,OW,292,AssaultCube,0,Xonotic,0,Modified_AssaultCube,12,Modified_Xonotic,93,20240416_190340
CS,202,OW,292,AssaultCube,0,Xonotic,0,Modified_AssaultCube,12,Modified_Xonotic,93,20240416_190400
CS,213,OW,297,AssaultCube,0,Xonotic,0,Modified_AssaultCube,12,Modified_Xonotic,93,20240416_190420
CS,217,OW,297,AssaultCube,0,Xonotic,0,Modified_AssaultCube,12,Modified_Xonotic,100,20240416_190440
CS,237,OW,297,AssaultCube,0,Xonotic,0,Modified_AssaultCube,12,Modified_Xonotic,100,20240416_190500
CS,237,OW,297,AssaultCube,0,Xonotic,0,Modified_AssaultCube,12,Modified_Xonotic,100,20240416_190520
CS,279,OW,297,AssaultCube,0,Xonotic,0,Modified_AssaultCube,12,Modified_Xonotic,100,20240416_190541
CS,279,OW,297,AssaultCube,0,Xonotic,0,Modified_AssaultCube,30,Modified_Xonotic,100,20240416_190601
