Enemy_Modified_Xonotic (3),Killed,Enemy_OW (1),20240413_220746
Enemy_CS (1),Killed,Enemy_OW (2),20240413_220747
Enemy_OW,Killed,Enemy_Modified_AssaultCube (2),20240413_220747
Enemy_Modified_Xonotic (2),Killed,Enemy_OW,20240413_220747
Enemy_CS (2),Killed,Enemy_Modified_AssaultCube (1),20240413_220747
Enemy_Modified_AssaultCube (3),Killed,Enemy_CS (2),20240413_220748
Enemy_CS,Killed,Enemy_Modified_AssaultCube (3),20240413_220748
Enemy_CS,Killed,Enemy_Modified_Xonotic (3),20240413_220748
Enemy_Modified_Xonotic (1),Killed,Enemy_CS (1),20240413_220753
Enemy_Modified_Xonotic (2),Killed,Enemy_CS,20240413_220753
Enemy_CS (2),Killed,Enemy_OW (1),20240413_220819
Enemy_OW (2),Killed,Enemy_Modified_AssaultCube (1),20240413_220819
Enemy_OW (2),Killed,Enemy_CS (2),20240413_220820
Enemy_CS,Killed,Enemy_OW (2),20240413_220820
Enemy_Modified_AssaultCube (3),Killed,Enemy_OW,20240413_220822
Enemy_Modified_Xonotic (3),Killed,Enemy_Modified_AssaultCube (2),20240413_220828
Enemy_Modified_AssaultCube (3),Killed,Enemy_Modified_Xonotic (3),20240413_220828
Enemy_Modified_Xonotic (2),Killed,Enemy_Modified_AssaultCube (3),20240413_220829
Enemy_CS (1),Killed,Enemy_Modified_Xonotic (1),20240413_220836
Enemy_Modified_Xonotic (2),Killed,Enemy_CS (1),20240413_220837
Enemy_CS,Killed,Enemy_Modified_Xonotic (2),20240413_220837
Enemy_CS (2),Killed,Enemy_OW (1),20240413_220851
Enemy_CS (2),Killed,Enemy_OW (2),20240413_220852
Enemy_OW,Killed,Enemy_CS (2),20240413_220853
Enemy_CS,Killed,Enemy_OW,20240413_220853
Enemy_Modified_AssaultCube (2),Killed,Enemy_CS,20240413_220854
Enemy_Modified_AssaultCube (2),Killed,Enemy_CS (1),20240413_220905
Enemy_Modified_Xonotic (3),Killed,Enemy_Modified_AssaultCube (1),20240413_220906
Enemy_Modified_Xonotic (3),Killed,Enemy_Modified_AssaultCube (2),20240413_220909
Enemy_CS (2),Killed,Enemy_Modified_Xonotic (2),20240413_220918
Enemy_Modified_Xonotic (1),Killed,Enemy_Modified_AssaultCube (3),20240413_220921
Enemy_OW (1),Killed,Enemy_CS (2),20240413_220922
Enemy_OW (1),Killed,Enemy_Modified_Xonotic (1),20240413_220923
Enemy_CS,Killed,Enemy_Modified_Xonotic (3),20240413_220923
Enemy_OW (2),Killed,Enemy_CS,20240413_220926
Enemy_OW,Killed,Enemy_CS (1),20240413_220930
Enemy_Modified_AssaultCube (1),Killed,Enemy_OW (1),20240413_220935
Enemy_Modified_Xonotic (2),Killed,Enemy_OW,20240413_220950
Enemy_Modified_Xonotic (1),Killed,Enemy_OW (2),20240413_220950
Enemy_Modified_AssaultCube (1),Killed,Enemy_CS (2),20240413_220954
Enemy_CS (1),Killed,Enemy_Modified_AssaultCube (3),20240413_220955
Enemy_CS (1),Killed,Enemy_Modified_AssaultCube (2),20240413_220956
Enemy_Modified_Xonotic (1),Killed,Enemy_Modified_AssaultCube (1),20240413_220956
Enemy_Modified_AssaultCube (3),Killed,Enemy_CS,20240413_221019
Enemy_Modified_AssaultCube (3),Killed,Enemy_CS (1),20240413_221019
Enemy_Modified_AssaultCube (1),Killed,Enemy_CS (2),20240413_221021
Enemy_OW (2),Killed,Enemy_Modified_AssaultCube (3),20240413_221023
Enemy_OW (1),Killed,Enemy_Modified_AssaultCube (2),20240413_221025
Enemy_Modified_Xonotic (2),Killed,Enemy_OW,20240413_221030
Enemy_OW (2),Killed,Enemy_Modified_Xonotic (2),20240413_221030
Enemy_OW (1),Killed,Enemy_Modified_Xonotic (1),20240413_221035
Enemy_Modified_Xonotic (3),Killed,Enemy_OW (2),20240413_221036
Enemy_Modified_Xonotic (3),Killed,Enemy_OW (1),20240413_221037
Enemy_CS (1),Killed,Enemy_Modified_Xonotic (3),20240413_221053
Enemy_CS (1),Killed,Enemy_Modified_Xonotic (2),20240413_221054
Enemy_Modified_AssaultCube (1),Killed,Enemy_CS,20240413_221054
Enemy_CS (1),Killed,Enemy_Modified_AssaultCube (3),20240413_221055
