CS,0,OW,0,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240414_232306
CS,0,OW,0,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240414_232326
CS,0,OW,0,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240414_232346
CS,0,OW,0,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240414_232406
CS,8,OW,23,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240414_232426
CS,9,OW,35,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240414_232446
CS,24,OW,35,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240414_232506
CS,25,OW,38,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240414_232526
CS,25,OW,38,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240414_232546
CS,25,OW,41,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240414_232606
CS,25,OW,78,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240414_232626
CS,25,OW,78,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240414_232646
CS,25,OW,78,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240414_232706
CS,25,OW,80,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240414_232726
CS,25,OW,80,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240414_232746
CS,25,OW,80,AssaultCube,0,Xonotic,0,Modified_AssaultCube,10,Modified_Xonotic,0,20240414_232806
CS,25,OW,80,AssaultCube,0,Xonotic,0,Modified_AssaultCube,15,Modified_Xonotic,0,20240414_232826
CS,25,OW,98,AssaultCube,0,Xonotic,0,Modified_AssaultCube,15,Modified_Xonotic,0,20240414_232846
CS,47,OW,98,AssaultCube,0,Xonotic,0,Modified_AssaultCube,15,Modified_Xonotic,0,20240414_232906
CS,47,OW,98,AssaultCube,0,Xonotic,0,Modified_AssaultCube,26,Modified_Xonotic,0,20240414_232926
CS,81,OW,98,AssaultCube,0,Xonotic,0,Modified_AssaultCube,26,Modified_Xonotic,0,20240414_232946
CS,95,OW,98,AssaultCube,0,Xonotic,0,Modified_AssaultCube,26,Modified_Xonotic,0,20240414_233006
CS,95,OW,98,AssaultCube,0,Xonotic,0,Modified_AssaultCube,26,Modified_Xonotic,25,20240414_233026
CS,95,OW,123,AssaultCube,0,Xonotic,0,Modified_AssaultCube,26,Modified_Xonotic,25,20240414_233046
CS,96,OW,124,AssaultCube,0,Xonotic,0,Modified_AssaultCube,26,Modified_Xonotic,25,20240414_233106
CS,96,OW,151,AssaultCube,0,Xonotic,0,Modified_AssaultCube,26,Modified_Xonotic,25,20240414_233126
CS,96,OW,211,AssaultCube,0,Xonotic,0,Modified_AssaultCube,26,Modified_Xonotic,25,20240414_233146
CS,96,OW,220,AssaultCube,0,Xonotic,0,Modified_AssaultCube,26,Modified_Xonotic,25,20240414_233206
CS,96,OW,220,AssaultCube,0,Xonotic,0,Modified_AssaultCube,26,Modified_Xonotic,25,20240414_233226
CS,96,OW,220,AssaultCube,0,Xonotic,0,Modified_AssaultCube,26,Modified_Xonotic,42,20240414_233246
CS,98,OW,220,AssaultCube,0,Xonotic,0,Modified_AssaultCube,26,Modified_Xonotic,54,20240414_233306
CS,98,OW,220,AssaultCube,0,Xonotic,0,Modified_AssaultCube,26,Modified_Xonotic,54,20240414_233326
CS,98,OW,220,AssaultCube,0,Xonotic,0,Modified_AssaultCube,26,Modified_Xonotic,67,20240414_233346
CS,98,OW,221,AssaultCube,0,Xonotic,0,Modified_AssaultCube,26,Modified_Xonotic,67,20240414_233406
CS,103,OW,221,AssaultCube,0,Xonotic,0,Modified_AssaultCube,26,Modified_Xonotic,67,20240414_233426
CS,103,OW,249,AssaultCube,0,Xonotic,0,Modified_AssaultCube,26,Modified_Xonotic,67,20240414_233446
CS,103,OW,254,AssaultCube,0,Xonotic,0,Modified_AssaultCube,26,Modified_Xonotic,72,20240414_233506
CS,103,OW,254,AssaultCube,0,Xonotic,0,Modified_AssaultCube,27,Modified_Xonotic,72,20240414_233526
CS,103,OW,254,AssaultCube,0,Xonotic,0,Modified_AssaultCube,27,Modified_Xonotic,106,20240414_233546
