Enemy_CS_1,73388
Enemy_CS_3,71695
Enemy_OW_1,78437
Enemy_OW_3,74549
Enemy_AssaultCube_1,0
Enemy_AssaultCube_3,0
Enemy_Xonotic_1,0
Enemy_Xonotic_3,0
Enemy_Modified_AssaultCube_1,65813
Enemy_Modified_AssaultCube_3,72258
Enemy_Modified_Xonotic_1,72511
Enemy_Modified_Xonotic_3,71647
