Enemy_CS_1,33636
Enemy_CS_3,33154
Enemy_OW_1,32811
Enemy_OW_3,33693
Enemy_AssaultCube_1,0
Enemy_AssaultCube_3,0
Enemy_Xonotic_1,0
Enemy_Xonotic_3,0
Enemy_Modified_AssaultCube_1,28082
Enemy_Modified_AssaultCube_3,28413
Enemy_Modified_Xonotic_1,25831
Enemy_Modified_Xonotic_3,25100
