Enemy_CS_1,22046
Enemy_CS_3,22906
Enemy_OW_1,24512
Enemy_OW_3,23128
Enemy_AssaultCube_1,21261
Enemy_AssaultCube_3,21186
Enemy_Xonotic_1,21637
Enemy_Xonotic_3,22236
Enemy_Modified_AssaultCube_1,0
Enemy_Modified_AssaultCube_3,0
Enemy_Modified_Xonotic_1,0
Enemy_Modified_Xonotic_3,0
