Enemy_CS_1,9624
Enemy_CS_3,11472
Enemy_OW_1,10142
Enemy_OW_3,10720
Enemy_AssaultCube_1,10747
Enemy_AssaultCube_3,9458
Enemy_Xonotic_1,9878
Enemy_Xonotic_3,8741
Enemy_Modified_AssaultCube_1,0
Enemy_Modified_AssaultCube_3,0
Enemy_Modified_Xonotic_1,0
Enemy_Modified_Xonotic_3,0
