Enemy_CS_1,28709
Enemy_CS_3,26085
Enemy_OW_1,26823
Enemy_OW_3,25647
Enemy_AssaultCube_1,25198
Enemy_AssaultCube_3,25338
Enemy_Xonotic_1,22897
Enemy_Xonotic_3,26557
Enemy_Modified_AssaultCube_1,0
Enemy_Modified_AssaultCube_3,0
Enemy_Modified_Xonotic_1,0
Enemy_Modified_Xonotic_3,0
