Enemy_Xonotic,Killed,Enemy_OW (1),20240411_222110
Enemy_Xonotic (1),Killed,Enemy_OW,20240411_222111
Enemy_CS,Killed,Enemy_AssaultCube (1),20240411_222111
Enemy_AssaultCube,Killed,Enemy_Xonotic (1),20240411_222111
Enemy_CS (2),Killed,Enemy_OW (2),20240411_222112
Enemy_AssaultCube,Killed,Enemy_Xonotic,20240411_222112
Enemy_CS (1),Killed,Enemy_AssaultCube (2),20240411_222112
Enemy_CS (2),Killed,Enemy_AssaultCube,20240411_222112
Enemy_CS,Killed,Enemy_Xonotic (2),20240411_222117
Enemy_AssaultCube (1),Killed,Enemy_CS (2),20240411_222135
Enemy_CS (1),Killed,Enemy_OW,20240411_222141
Enemy_Xonotic (1),Killed,Enemy_CS (1),20240411_222141
Enemy_AssaultCube (2),Killed,Enemy_CS,20240411_222141
Enemy_OW (2),Killed,Enemy_Xonotic (1),20240411_222142
Enemy_Xonotic,Killed,Enemy_OW (1),20240411_222142
Enemy_AssaultCube,Killed,Enemy_Xonotic,20240411_222143
Enemy_AssaultCube,Killed,Enemy_OW (2),20240411_222143
Enemy_AssaultCube (1),Killed,Enemy_Xonotic (2),20240411_222155
Enemy_OW,Killed,Enemy_AssaultCube (2),20240411_222200
Enemy_AssaultCube,Killed,Enemy_CS (2),20240411_222204
Enemy_CS (1),Killed,Enemy_AssaultCube,20240411_222205
Enemy_Xonotic (1),Killed,Enemy_AssaultCube (1),20240411_222206
Enemy_CS,Killed,Enemy_OW,20240411_222212
Enemy_OW (1),Killed,Enemy_Xonotic,20240411_222213
Enemy_OW (1),Killed,Enemy_CS (1),20240411_222214
Enemy_CS,Killed,Enemy_OW (1),20240411_222214
Enemy_Xonotic (1),Killed,Enemy_OW (2),20240411_222216
Enemy_AssaultCube (2),Killed,Enemy_Xonotic (1),20240411_222226
Enemy_AssaultCube (1),Killed,Enemy_Xonotic (2),20240411_222235
Enemy_Xonotic,Killed,Enemy_CS,20240411_222236
Enemy_CS (2),Killed,Enemy_AssaultCube (2),20240411_222236
Enemy_CS (2),Killed,Enemy_AssaultCube,20240411_222239
Enemy_AssaultCube (1),Killed,Enemy_CS (2),20240411_222240
Enemy_CS (1),Killed,Enemy_AssaultCube (1),20240411_222240
Enemy_OW,Killed,Enemy_CS (1),20240411_222245
Enemy_OW,Killed,Enemy_Xonotic,20240411_222246
Enemy_CS,Killed,Enemy_OW,20240411_222301
Enemy_CS,Killed,Enemy_OW (1),20240411_222308
Enemy_AssaultCube,Killed,Enemy_OW (2),20240411_222308
Enemy_CS (1),Killed,Enemy_AssaultCube,20240411_222311
Enemy_AssaultCube (1),Killed,Enemy_CS (2),20240411_222311
Enemy_Xonotic (2),Killed,Enemy_AssaultCube (2),20240411_222311
Enemy_Xonotic,Killed,Enemy_AssaultCube (1),20240411_222318
