CS,0,OW,0,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240418_001954
CS,18,OW,0,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240418_002014
CS,40,OW,4,AssaultCube,0,Xonotic,0,Modified_AssaultCube,0,Modified_Xonotic,0,20240418_002034
CS,40,OW,4,AssaultCube,0,Xonotic,14,Modified_AssaultCube,0,Modified_Xonotic,0,20240418_002054
CS,46,OW,5,AssaultCube,0,Xonotic,14,Modified_AssaultCube,0,Modified_Xonotic,0,20240418_002114
CS,46,OW,5,AssaultCube,0,Xonotic,14,Modified_AssaultCube,0,Modified_Xonotic,0,20240418_002134
CS,54,OW,32,AssaultCube,0,Xonotic,14,Modified_AssaultCube,0,Modified_Xonotic,0,20240418_002154
CS,59,OW,36,AssaultCube,0,Xonotic,14,Modified_AssaultCube,0,Modified_Xonotic,0,20240418_002214
CS,78,OW,36,AssaultCube,0,Xonotic,14,Modified_AssaultCube,0,Modified_Xonotic,0,20240418_002234
CS,78,OW,36,AssaultCube,6,Xonotic,14,Modified_AssaultCube,0,Modified_Xonotic,0,20240418_002254
CS,115,OW,36,AssaultCube,6,Xonotic,14,Modified_AssaultCube,0,Modified_Xonotic,0,20240418_002314
CS,121,OW,36,AssaultCube,10,Xonotic,14,Modified_AssaultCube,0,Modified_Xonotic,0,20240418_002334
CS,123,OW,36,AssaultCube,31,Xonotic,14,Modified_AssaultCube,0,Modified_Xonotic,0,20240418_002354
CS,123,OW,36,AssaultCube,43,Xonotic,14,Modified_AssaultCube,0,Modified_Xonotic,0,20240418_002414
CS,123,OW,36,AssaultCube,43,Xonotic,17,Modified_AssaultCube,0,Modified_Xonotic,0,20240418_002434
CS,123,OW,36,AssaultCube,43,Xonotic,30,Modified_AssaultCube,0,Modified_Xonotic,0,20240418_002454
CS,123,OW,36,AssaultCube,43,Xonotic,30,Modified_AssaultCube,0,Modified_Xonotic,0,20240418_002514
CS,123,OW,37,AssaultCube,43,Xonotic,30,Modified_AssaultCube,0,Modified_Xonotic,0,20240418_002534
