Enemy_OW,Killed,Enemy_Xonotic,20240411_022610
Enemy_AssaultCube,Killed,Enemy_CS,20240411_022614
Enemy_Xonotic,Killed,Enemy_OW,20240411_022622
Enemy_Xonotic,Killed,Enemy_AssaultCube,20240411_022626
Enemy_CS,Killed,Enemy_Xonotic,20240411_022633
Enemy_OW,Killed,Enemy_CS,20240411_022634
Enemy_AssaultCube,Killed,Enemy_OW,20240411_022640
Enemy_Xonotic,Killed,Enemy_AssaultCube,20240411_022645
Enemy_OW,Killed,Enemy_Xonotic,20240411_022652
Enemy_OW,Killed,Enemy_CS,20240411_022654
Enemy_AssaultCube,Killed,Enemy_OW,20240411_022702
Enemy_Xonotic,Killed,Enemy_AssaultCube,20240411_022705
Enemy_CS,Killed,Enemy_Xonotic,20240411_022713
Enemy_OW,Killed,Enemy_CS,20240411_022715
Enemy_AssaultCube,Killed,Enemy_OW,20240411_022721
Enemy_CS,Killed,Enemy_AssaultCube,20240411_022726
Enemy_Xonotic,Killed,Enemy_CS,20240411_022732
Enemy_OW,Killed,Enemy_Xonotic,20240411_022733
Enemy_AssaultCube,Killed,Enemy_OW,20240411_022740
Enemy_AssaultCube,Killed,Enemy_CS,20240411_022747
Enemy_Xonotic,Killed,Enemy_AssaultCube,20240411_022750
Enemy_OW,Killed,Enemy_Xonotic,20240411_022752
Enemy_CS,Killed,Enemy_OW,20240411_022802
Enemy_AssaultCube,Killed,Enemy_CS,20240411_022806
Enemy_Xonotic,Killed,Enemy_AssaultCube,20240411_022819
Enemy_CS,Killed,Enemy_OW,20240411_022820
Enemy_CS,Killed,Enemy_Xonotic,20240411_022820
Enemy_OW,Killed,Enemy_Xonotic,20240411_022834
Enemy_AssaultCube,Killed,Enemy_CS,20240411_022837
Enemy_AssaultCube,Killed,Enemy_OW,20240411_022841
Enemy_Xonotic,Killed,Enemy_AssaultCube,20240411_022848
Enemy_OW,Killed,Enemy_Xonotic,20240411_022854
Enemy_CS,Killed,Enemy_OW,20240411_022855
Enemy_AssaultCube,Killed,Enemy_CS,20240411_022900
Enemy_OW,Killed,Enemy_Xonotic,20240411_022908
Enemy_CS,Killed,Enemy_AssaultCube,20240411_022912
Enemy_CS,Killed,Enemy_OW,20240411_022919
Enemy_Xonotic,Killed,Enemy_CS,20240411_022919
Enemy_AssaultCube,Killed,Enemy_Xonotic,20240411_022930
Enemy_OW,Killed,Enemy_AssaultCube,20240411_022931
Enemy_CS,Killed,Enemy_OW,20240411_022935
Enemy_AssaultCube,Killed,Enemy_CS,20240411_022942
Enemy_AssaultCube,Killed,Enemy_Xonotic,20240411_022949
Enemy_AssaultCube,Killed,Enemy_OW,20240411_022955
Enemy_CS,Killed,Enemy_AssaultCube,20240411_022957
Enemy_CS,Killed,Enemy_Xonotic,20240411_023007
Enemy_CS,Killed,Enemy_OW,20240411_023008
Enemy_AssaultCube,Killed,Enemy_CS,20240411_023009
Enemy_OW,Killed,Enemy_Xonotic,20240411_023021
Enemy_CS,Killed,Enemy_AssaultCube,20240411_023023
Enemy_CS,Killed,Enemy_OW,20240411_023028
Enemy_Xonotic,Killed,Enemy_CS,20240411_023033
Enemy_AssaultCube,Killed,Enemy_OW,20240411_023041
Enemy_AssaultCube,Killed,Enemy_Xonotic,20240411_023043
Enemy_AssaultCube,Killed,Enemy_CS,20240411_023048
Enemy_OW,Killed,Enemy_Xonotic,20240411_023056
Enemy_AssaultCube,Killed,Enemy_OW,20240411_023058
Enemy_CS,Killed,Enemy_AssaultCube,20240411_023106
Enemy_Xonotic,Killed,Enemy_CS,20240411_023108
Enemy_OW,Killed,Enemy_Xonotic,20240411_023116
Enemy_CS,Killed,Enemy_OW,20240411_023120
Enemy_AssaultCube,Killed,Enemy_CS,20240411_023124
Enemy_AssaultCube,Killed,Enemy_Xonotic,20240411_023131
Enemy_OW,Killed,Enemy_AssaultCube,20240411_023135
Enemy_CS,Killed,Enemy_OW,20240411_023139
Enemy_Xonotic,Killed,Enemy_CS,20240411_023144
Enemy_OW,Killed,Enemy_Xonotic,20240411_023152
Enemy_AssaultCube,Killed,Enemy_OW,20240411_023153
Enemy_AssaultCube,Killed,Enemy_CS,20240411_023202
Enemy_Xonotic,Killed,Enemy_OW,20240411_023206
Enemy_AssaultCube,Killed,Enemy_Xonotic,20240411_023211
Enemy_CS,Killed,Enemy_AssaultCube,20240411_023214
Enemy_OW,Killed,Enemy_CS,20240411_023221
Enemy_Xonotic,Killed,Enemy_OW,20240411_023223
Enemy_CS,Killed,Enemy_Xonotic,20240411_023232
