Enemy_Modified_AssaultCube,Killed,Enemy_CS,20240413_070628
Enemy_CS (2),Killed,Enemy_Modified_AssaultCube (2),20240413_070630
Enemy_CS (1),Killed,Enemy_Modified_AssaultCube,20240413_070630
Enemy_Modified_AssaultCube (1),Killed,Enemy_CS (2),20240413_070630
Enemy_CS (1),Killed,Enemy_Modified_AssaultCube (1),20240413_070631
Enemy_OW,Killed,Enemy_Modified_Xonotic (2),20240413_070644
Enemy_Modified_Xonotic,Killed,Enemy_OW,20240413_070645
Enemy_OW (2),Killed,Enemy_Modified_AssaultCube (2),20240413_070651
Enemy_Modified_AssaultCube,Killed,Enemy_OW (2),20240413_070651
Enemy_Modified_AssaultCube,Killed,Enemy_OW (1),20240413_070652
Enemy_CS,Killed,Enemy_Modified_Xonotic,20240413_070703
Enemy_Modified_Xonotic (2),Killed,Enemy_CS (1),20240413_070709
Enemy_OW,Killed,Enemy_CS,20240413_070712
Enemy_OW,Killed,Enemy_CS (2),20240413_070713
Enemy_Modified_AssaultCube (1),Killed,Enemy_Modified_Xonotic (1),20240413_070715
Enemy_OW (1),Killed,Enemy_Modified_Xonotic (2),20240413_070718
Enemy_CS (1),Killed,Enemy_OW,20240413_070732
Enemy_OW (1),Killed,Enemy_Modified_AssaultCube,20240413_070734
Enemy_Modified_Xonotic,Killed,Enemy_Modified_AssaultCube (1),20240413_070734
Enemy_Modified_Xonotic (1),Killed,Enemy_Modified_AssaultCube (2),20240413_070736
Enemy_CS,Killed,Enemy_OW (2),20240413_070740
Enemy_CS (2),Killed,Enemy_OW (1),20240413_070742
Enemy_Modified_Xonotic (2),Killed,Enemy_CS,20240413_070753
Enemy_Modified_AssaultCube,Killed,Enemy_CS (1),20240413_070756
Enemy_Modified_Xonotic (1),Killed,Enemy_CS (2),20240413_070759
Enemy_OW,Killed,Enemy_Modified_Xonotic,20240413_070804
Enemy_CS (1),Killed,Enemy_OW (2),20240413_070818
Enemy_CS (1),Killed,Enemy_OW,20240413_070819
Enemy_CS (2),Killed,Enemy_OW (1),20240413_070820
Enemy_Modified_AssaultCube (2),Killed,Enemy_CS (1),20240413_070820
Enemy_Modified_AssaultCube,Killed,Enemy_CS (2),20240413_070822
Enemy_CS,Killed,Enemy_Modified_AssaultCube,20240413_070823
Enemy_Modified_AssaultCube (1),Killed,Enemy_CS,20240413_070829
Enemy_Modified_Xonotic (2),Killed,Enemy_Modified_AssaultCube (1),20240413_070838
Enemy_OW (2),Killed,Enemy_Modified_Xonotic (1),20240413_070840
Enemy_OW (2),Killed,Enemy_Modified_Xonotic,20240413_070841
Enemy_CS (2),Killed,Enemy_Modified_AssaultCube (2),20240413_070844
Enemy_CS (1),Killed,Enemy_Modified_AssaultCube,20240413_070846
Enemy_OW (2),Killed,Enemy_Modified_Xonotic (2),20240413_070848
